dataset	sample	relative_path	bytes	source	source_mtime_utc	destination
JAX scRNAseq02	WT-ExM-Day-5	WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3725718	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-22T18:44:22Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	WT-ExM-Day-5	WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	184622	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-22T18:44:23Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	WT-ExM-Day-5	WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	237386	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-22T18:40:47Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	WT-ExM-Day-5	WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/summary.txt	11636	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-22T19:23:52Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	WT-ExM-Day-5	WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	1294865206	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-22T19:23:43Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-ExM-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1035	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-22T17:59:58Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	37438	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-22T18:38:58Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	63364	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-22T18:33:29Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	729353	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-22T18:33:29Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-22T18:38:45Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1020925	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-22T18:38:58Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad	951840694	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-22T18:39:03Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	419991308	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-22T18:39:14Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	6270	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-22T17:59:05Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	188290	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-22T17:59:05Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	454492838	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-22T18:39:11Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/final_counts.h5ad	996094774	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-22T18:39:15Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3678934	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-22T18:00:00Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	198442	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-22T18:00:00Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	78128	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-22T17:58:49Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/summary.txt	12677	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-22T18:39:18Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	WT-PrS-3pct-Day-5	WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	996094774	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L4/samples/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-22T18:39:08Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1028	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-23T04:06:48Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	25737	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-23T04:27:12Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	109148	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-23T04:22:23Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	253023	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-23T04:22:23Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	581	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-23T04:27:01Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1130677	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-23T04:27:12Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad	705288342	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-23T04:27:17Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	384634132	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-23T04:27:26Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	20995	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-23T04:04:17Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	570157	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-23T04:04:17Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	426476954	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-23T04:27:24Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad	749542422	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-23T04:27:27Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3745046	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-23T04:06:50Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	191440	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-23T04:06:51Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	233073	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-23T04:02:44Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/summary.txt	14175	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-23T04:27:30Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	GCM1-Day-6	GCM1-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	749542422	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GCM1-Day-6/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-23T04:27:21Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GCM1-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1044	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-23T04:36:08Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	37674	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-23T05:14:28Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	95364	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-23T05:05:23Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	753141	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-23T05:05:23Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-23T05:14:13Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1023737	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-23T05:14:28Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad	1560605974	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-23T05:14:35Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	861811434	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-23T05:14:49Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	38551	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-23T04:32:10Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
